"extension","instruction form","class","level0","level1","level2"
"avx512f","VCVTTSS2SIQ X, reg","turbo0","1110729478","0","0"
"avx512f","VCVTTSS2USIL X, reg","turbo1","0","414591","0"
"avx512f","VCVTTSS2USIL mem, reg","turbo1","0","415629","0"
"avx512f","VCVTTSS2USIQ X, reg","turbo0","1122035332","0","0"
"avx512f","VCVTTSS2USIQ mem, reg","turbo0","1120603762","0","0"
"avx512f","VCVTUDQ2PD X, K, X","turbo0","1215010742","0","0"
"avx512f","VCVTUDQ2PD X, K, Y","turbo0","1359982409","0","0"
"avx512f","VCVTUDQ2PD Y, K, Z","turbo1","588681","1217122045","0"
"avx512f","VCVTUDQ2PD mem, K, X","turbo0","1311361752","0","0"
"avx512f","VCVTUDQ2PD mem, K, Y","turbo0","1312178949","0","0"
"avx512f","VCVTUDQ2PD mem, K, Z","turbo1","582456","1300942404","0"
"avx512f","VCVTUDQ2PS X, K, X","turbo0","1214757887","0","0"
"avx512f","VCVTUDQ2PS Y, K, Y","turbo0","1216112804","0","0"
"avx512f","VCVTUDQ2PS Z, K, Z","turbo2","577842","24744","1115183206"
"avx512f","VCVTUDQ2PS mem, K, X","turbo0","1311444823","0","0"
"avx512f","VCVTUDQ2PS mem, K, Y","turbo0","1311098058","0","0"
"avx512f","VCVTUDQ2PS mem, K, Z","turbo1","573418","1188656130","0"
"avx512dq","VCVTUQQ2PD X, K, X","turbo0","1135029467","0","0"
"avx512dq","VCVTUQQ2PD Y, K, Y","turbo1","616282","1134737249","0"
"avx512dq","VCVTUQQ2PD Z, K, Z","turbo2","590999","46598","1122594730"
"avx512dq","VCVTUQQ2PD mem, K, X","turbo0","1153552684","0","0"
"avx512dq","VCVTUQQ2PD mem, K, Y","turbo1","551065","1153823533","0"
"avx512dq","VCVTUQQ2PD mem, K, Z","turbo1","565833","1188991519","0"
"avx512dq","VCVTUQQ2PS Z, K, Y","turbo2","596030","64536","1130014972"
"avx512dq","VCVTUQQ2PS mem, K, Y","turbo2","584266","25464","1164269213"
"avx512dq","VCVTUQQ2PSX X, K, X","turbo0","1149698119","0","0"
"avx512dq","VCVTUQQ2PSX mem, K, X","turbo0","1116949725","0","0"
"avx512dq","VCVTUQQ2PSY Y, K, X","turbo1","558643","1150117820","0"
"avx512dq","VCVTUQQ2PSY mem, K, X","turbo1","573144","1127648550","0"
"avx512f","VCVTUSI2SDL mem, X, X","turbo0","1083545475","0","0"
"avx512f","VCVTUSI2SDL reg, X, X","turbo0","1104604810","0","0"
"avx512f","VCVTUSI2SDQ mem, X, X","turbo0","1083613517","0","0"
"avx512f","VCVTUSI2SDQ reg, X, X","turbo0","1117125254","0","0"
"avx512f","VCVTUSI2SSL mem, X, X","turbo0","1083627325","0","0"
"avx512f","VCVTUSI2SSL reg, X, X","turbo0","1116828252","0","0"
"avx512f","VCVTUSI2SSQ mem, X, X","turbo0","1098352109","0","0"
"avx512f","VCVTUSI2SSQ reg, X, X","turbo0","1184631613","0","0"
"avx512bw","VDBPSADBW imm, X, X, K, X","turbo0","1259576868","0","0"
"avx512bw","VDBPSADBW imm, Y, Y, K, Y","turbo0","1259923015","0","0"
"avx512bw","VDBPSADBW imm, Z, Z, K, Z","turbo1","583257","1249892124","0"
"avx512bw","VDBPSADBW imm, mem, X, K, X","turbo0","1367549713","0","0"
"avx512bw","VDBPSADBW imm, mem, Y, K, Y","turbo0","1368497514","0","0"
"avx512bw","VDBPSADBW imm, mem, Z, K, Z","turbo1","591303","1267604357","0"
"avx512f","VDIVPD X, X, K, X","turbo0","1685757392","0","0"
"avx512f","VDIVPD Y, Y, K, Y","turbo0","1664709072","0","0"
"avx512f","VDIVPD Z, Z, K, Z","turbo1","643293","2552851735","0"
"avx512f","VDIVPD mem, X, K, X","turbo0","1914915392","0","0"
"avx512f","VDIVPD mem, Y, K, Y","turbo0","1916033521","0","0"
"avx512f","VDIVPD mem, Z, K, Z","turbo1","677624","2573664458","0"
"avx512f","VDIVPS X, X, K, X","turbo0","1564236859","0","0"
"avx512f","VDIVPS Y, Y, K, Y","turbo0","1563961120","0","0"
"avx512f","VDIVPS Z, Z, K, Z","turbo1","645681","1988603302","0"
"avx512f","VDIVPS mem, X, K, X","turbo0","1779051904","0","0"
"avx512f","VDIVPS mem, Y, K, Y","turbo0","1781741020","0","0"
"avx512f","VDIVPS mem, Z, K, Z","turbo1","624321","1997283694","0"
"avx512f","VDIVSD X, X, K, X","turbo0","1459485903","0","0"
"avx512f","VDIVSD mem, X, K, X","turbo0","1917031113","0","0"
"avx512f","VDIVSS X, X, K, X","turbo0","1398179969","0","0"
"avx512f","VDIVSS mem, X, K, X","turbo0","1778968492","0","0"
"avx512f","VEXPANDPD X, K, X","turbo0","1167505033","0","0"
"avx512f","VEXPANDPD Y, K, Y","turbo0","1167439755","0","0"
"avx512f","VEXPANDPD Z, K, Z","turbo1","577759","1177400051","0"
"avx512f","VEXPANDPD mem, K, X","turbo0","1229744022","0","0"
"avx512f","VEXPANDPD mem, K, Y","turbo0","1230783247","0","0"
"avx512f","VEXPANDPD mem, K, Z","turbo1","590808","1178338279","0"
"avx512f","VEXPANDPS X, K, X","turbo0","1167952288","0","0"
"avx512f","VEXPANDPS Y, K, Y","turbo0","1168040198","0","0"
"avx512f","VEXPANDPS Z, K, Z","turbo1","562585","1177751531","0"
"avx512f","VEXPANDPS mem, K, X","turbo0","1230125530","0","0"
"avx512f","VEXPANDPS mem, K, Y","turbo0","1230785077","0","0"
"avx512f","VEXPANDPS mem, K, Z","turbo1","580708","1178550985","0"
"avx512f","VEXTRACTF32X4 imm, Y, K, X","turbo0","1159932405","0","0"
"avx512f","VEXTRACTF32X4 imm, Y, K, mem","turbo0","1111311180","0","0"
"avx512f","VEXTRACTF32X4 imm, Z, K, X","turbo1","604047","1213205669","0"
"avx512f","VEXTRACTF32X4 imm, Z, K, mem","turbo1","599261","1122550673","0"
"avx512dq","VEXTRACTF32X8 imm, Z, K, Y","turbo1","623407","1105377514","0"
"avx512dq","VEXTRACTF32X8 imm, Z, K, mem","turbo1","567394","1125246126","0"
"avx512dq","VEXTRACTF64X2 imm, Y, K, X","turbo0","1106479471","0","0"
"avx512dq","VEXTRACTF64X2 imm, Y, K, mem","turbo0","1133107456","0","0"
"avx512dq","VEXTRACTF64X2 imm, Z, K, X","turbo1","588249","1106292507","0"
"avx512dq","VEXTRACTF64X2 imm, Z, K, mem","turbo1","606207","1122294594","0"
"avx512f","VEXTRACTF64X4 imm, Z, K, Y","turbo1","583278","1213392011","0"
"avx512f","VEXTRACTF64X4 imm, Z, K, mem","turbo1","496864","1123598044","0"
"avx512f","VEXTRACTI32X4 imm, Y, K, X","turbo0","1160057391","0","0"
"avx512f","VEXTRACTI32X4 imm, Y, K, mem","turbo0","1111563179","0","0"
"avx512f","VEXTRACTI32X4 imm, Z, K, X","turbo1","609776","1213148833","0"
"avx512f","VEXTRACTI32X4 imm, Z, K, mem","turbo1","559682","1122765164","0"
"avx512dq","VEXTRACTI32X8 imm, Z, K, Y","turbo1","602781","1105715463","0"
"avx512dq","VEXTRACTI32X8 imm, Z, K, mem","turbo1","661072","1122017002","0"
"avx512dq","VEXTRACTI64X2 imm, Y, K, X","turbo0","1124195440","0","0"
"avx512dq","VEXTRACTI64X2 imm, Y, K, mem","turbo0","1133436569","0","0"
"avx512dq","VEXTRACTI64X2 imm, Z, K, X","turbo1","597007","1105473924","0"
"avx512dq","VEXTRACTI64X2 imm, Z, K, mem","turbo1","608448","1122805682","0"
"avx512f","VEXTRACTI64X4 imm, Z, K, Y","turbo1","584630","1213203035","0"
"avx512f","VEXTRACTI64X4 imm, Z, K, mem","turbo1","561502","1124711132","0"
"avx512f","VFIXUPIMMPD imm, X, X, K, X","turbo0","1266171829","0","0"
"avx512f","VFIXUPIMMPD imm, Y, Y, K, Y","turbo0","1214710337","0","0"
"avx512f","VFIXUPIMMPD imm, Z, Z, K, Z","turbo2","519303","48348","1116333671"
"avx512f","VFIXUPIMMPD imm, mem, X, K, X","turbo0","1370687108","0","0"
"avx512f","VFIXUPIMMPD imm, mem, Y, K, Y","turbo0","1304254697","0","0"
"avx512f","VFIXUPIMMPD imm, mem, Z, K, Z","turbo1","572164","1223897411","0"
"avx512f","VFIXUPIMMPS imm, X, X, K, X","turbo0","1214520841","0","0"
"avx512f","VFIXUPIMMPS imm, Y, Y, K, Y","turbo0","1213650720","0","0"
"avx512f","VFIXUPIMMPS imm, Z, Z, K, Z","turbo2","575940","35844","1145694305"
"avx512f","VFIXUPIMMPS imm, mem, X, K, X","turbo0","1303148471","0","0"
"avx512f","VFIXUPIMMPS imm, mem, Y, K, Y","turbo0","1304008777","0","0"
"avx512f","VFIXUPIMMPS imm, mem, Z, K, Z","turbo1","574466","1222875337","0"
"avx512f","VFIXUPIMMSD imm, X, X, K, X","turbo0","1153936499","0","0"
"avx512f","VFIXUPIMMSD imm, mem, X, K, X","turbo0","1303694933","0","0"
"avx512f","VFIXUPIMMSS imm, X, X, K, X","turbo0","1153768458","0","0"
"avx512f","VFIXUPIMMSS imm, mem, X, K, X","turbo0","1312460807","0","0"
"avx512f","VFMADD132PD X, X, K, X","turbo0","1217299633","0","0"
"avx512f","VFMADD132PD Y, Y, K, Y","turbo0","1215607540","0","0"
"avx512f","VFMADD132PD Z, Z, K, Z","turbo2","561702","25836","1147914296"
"avx512f","VFMADD132PD mem, X, K, X","turbo0","1312571930","0","0"
"avx512f","VFMADD132PD mem, Y, K, Y","turbo0","1313378724","0","0"
"avx512f","VFMADD132PD mem, Z, K, Z","turbo1","567202","1221968525","0"
"avx512f","VFMADD132PS X, X, K, X","turbo0","1215614276","0","0"
"avx512f","VFMADD132PS Y, Y, K, Y","turbo0","1217077517","0","0"
"avx512f","VFMADD132PS Z, Z, K, Z","turbo2","559971","38280","1117509339"
"avx512f","VFMADD132PS mem, X, K, X","turbo0","1311023455","0","0"
"avx512f","VFMADD132PS mem, Y, K, Y","turbo0","1312987094","0","0"
"avx512f","VFMADD132PS mem, Z, K, Z","turbo1","591588","1221583541","0"
"avx512f","VFMADD132SD X, X, K, X","turbo0","1153200621","0","0"
"avx512f","VFMADD132SD mem, X, K, X","turbo0","1311781870","0","0"
"avx512f","VFMADD132SS X, X, K, X","turbo0","1289579960","0","0"
"avx512f","VFMADD132SS mem, X, K, X","turbo0","1310595265","0","0"
"avx512f","VFMADD213PD X, X, K, X","turbo0","1216015470","0","0"
"avx512f","VFMADD213PD Y, Y, K, Y","turbo0","1216500403","0","0"
"avx512f","VFMADD213PD Z, Z, K, Z","turbo2","606144","60048","1127735651"
"avx512f","VFMADD213PD mem, X, K, X","turbo0","1311617296","0","0"
"avx512f","VFMADD213PD mem, Y, K, Y","turbo0","1312945488","0","0"
"avx512f","VFMADD213PD mem, Z, K, Z","turbo1","603968","1221216047","0"
"avx512f","VFMADD213PS X, X, K, X","turbo0","1215139321","0","0"
"avx512f","VFMADD213PS Y, Y, K, Y","turbo0","1214977387","0","0"
"avx512f","VFMADD213PS Z, Z, K, Z","turbo2","617825","51372","1205244297"
"avx512f","VFMADD213PS mem, X, K, X","turbo0","1312355982","0","0"
"avx512f","VFMADD213PS mem, Y, K, Y","turbo0","1312459361","0","0"
"avx512f","VFMADD213PS mem, Z, K, Z","turbo1","582785","1221600902","0"
"avx512f","VFMADD213SD X, X, K, X","turbo0","1185006085","0","0"
"avx512f","VFMADD213SD mem, X, K, X","turbo0","1311357269","0","0"
"avx512f","VFMADD213SS X, X, K, X","turbo0","1185456457","0","0"
"avx512f","VFMADD213SS mem, X, K, X","turbo0","1311264228","0","0"
"avx512f","VFMADD231PD X, X, K, X","turbo0","1215587366","0","0"
"avx512f","VFMADD231PD Y, Y, K, Y","turbo0","1215369716","0","0"
"avx512f","VFMADD231PD Z, Z, K, Z","turbo2","551703","22644","1138629899"
"avx512f","VFMADD231PD mem, X, K, X","turbo0","1311386491","0","0"
"avx512f","VFMADD231PD mem, Y, K, Y","turbo0","1312758425","0","0"
"avx512f","VFMADD231PD mem, Z, K, Z","turbo1","579858","1222210976","0"
"avx512f","VFMADD231PS X, X, K, X","turbo0","1215784721","0","0"
"avx512f","VFMADD231PS Y, Y, K, Y","turbo0","1215169811","0","0"
"avx512f","VFMADD231PS Z, Z, K, Z","turbo2","574049","33900","1116777499"
"avx512f","VFMADD231PS mem, X, K, X","turbo0","1310576434","0","0"
"avx512f","VFMADD231PS mem, Y, K, Y","turbo0","1311949342","0","0"
"avx512f","VFMADD231PS mem, Z, K, Z","turbo1","580945","1221194812","0"
"avx512f","VFMADD231SD X, X, K, X","turbo0","1188266354","0","0"
"avx512f","VFMADD231SD mem, X, K, X","turbo0","1311889975","0","0"
"avx512f","VFMADD231SS X, X, K, X","turbo0","1153614088","0","0"
"avx512f","VFMADD231SS mem, X, K, X","turbo0","1310859549","0","0"
"avx512f","VFMADDSUB132PD X, X, K, X","turbo0","1214861365","0","0"
"avx512f","VFMADDSUB132PD Y, Y, K, Y","turbo0","1215931591","0","0"
"avx512f","VFMADDSUB132PD Z, Z, K, Z","turbo2","556159","66564","1150743476"
"avx512f","VFMADDSUB132PD mem, X, K, X","turbo0","1312302306","0","0"
"avx512f","VFMADDSUB132PD mem, Y, K, Y","turbo0","1311579615","0","0"
"avx512f","VFMADDSUB132PD mem, Z, K, Z","turbo1","594261","1221858797","0"
"avx512f","VFMADDSUB132PS X, X, K, X","turbo0","1215175188","0","0"
"avx512f","VFMADDSUB132PS Y, Y, K, Y","turbo0","1267332744","0","0"
"avx512f","VFMADDSUB132PS Z, Z, K, Z","turbo2","570911","24300","1126669686"
"avx512f","VFMADDSUB132PS mem, X, K, X","turbo0","1311305506","0","0"
"avx512f","VFMADDSUB132PS mem, Y, K, Y","turbo0","1312112470","0","0"
"avx512f","VFMADDSUB132PS mem, Z, K, Z","turbo1","547212","1233594548","0"
"avx512f","VFMADDSUB213PD X, X, K, X","turbo0","1215411788","0","0"
"avx512f","VFMADDSUB213PD Y, Y, K, Y","turbo0","1215739395","0","0"
"avx512f","VFMADDSUB213PD Z, Z, K, Z","turbo2","562033","1167163964","2929871"
"avx512f","VFMADDSUB213PD mem, X, K, X","turbo0","1311562682","0","0"
"avx512f","VFMADDSUB213PD mem, Y, K, Y","turbo0","1311720999","0","0"
"avx512f","VFMADDSUB213PD mem, Z, K, Z","turbo1","574271","1221020583","0"
"avx512f","VFMADDSUB213PS X, X, K, X","turbo0","1216371340","0","0"
"avx512f","VFMADDSUB213PS Y, Y, K, Y","turbo0","1215773310","0","0"
"avx512f","VFMADDSUB213PS Z, Z, K, Z","turbo2","573511","26016","1135456804"
"avx512f","VFMADDSUB213PS mem, X, K, X","turbo0","1311582773","0","0"
"avx512f","VFMADDSUB213PS mem, Y, K, Y","turbo0","1312813406","0","0"
"avx512f","VFMADDSUB213PS mem, Z, K, Z","turbo1","678429","1247453266","0"
"avx512f","VFMADDSUB231PD X, X, K, X","turbo0","1215519087","0","0"
"avx512f","VFMADDSUB231PD Y, Y, K, Y","turbo0","1267115324","0","0"
"avx512f","VFMADDSUB231PD Z, Z, K, Z","turbo1","617245","1183386599","0"
"avx512f","VFMADDSUB231PD mem, X, K, X","turbo0","1312339431","0","0"
"avx512f","VFMADDSUB231PD mem, Y, K, Y","turbo0","1312996671","0","0"
"avx512f","VFMADDSUB231PD mem, Z, K, Z","turbo2","578030","1223000421","763424"
"avx512f","VFMADDSUB231PS X, X, K, X","turbo0","1215601434","0","0"
"avx512f","VFMADDSUB231PS Y, Y, K, Y","turbo0","1216162859","0","0"
"avx512f","VFMADDSUB231PS Z, Z, K, Z","turbo2","558898","29808","1119251045"
"avx512f","VFMADDSUB231PS mem, X, K, X","turbo0","1311197712","0","0"
"avx512f","VFMADDSUB231PS mem, Y, K, Y","turbo0","1312939921","0","0"
"avx512f","VFMADDSUB231PS mem, Z, K, Z","turbo1","551378","1221875065","0"
"avx512f","VFMSUB132PD X, X, K, X","turbo0","1215194173","0","0"
"avx512f","VFMSUB132PD Y, Y, K, Y","turbo0","1215469771","0","0"
"avx512f","VFMSUB132PD Z, Z, K, Z","turbo2","589193","49535","1116531406"
"avx512f","VFMSUB132PD mem, X, K, X","turbo0","1311548911","0","0"
"avx512f","VFMSUB132PD mem, Y, K, Y","turbo0","1312702592","0","0"
"avx512f","VFMSUB132PD mem, Z, K, Z","turbo1","505810","1222246677","0"
"avx512f","VFMSUB132PS X, X, K, X","turbo0","1215273799","0","0"
"avx512f","VFMSUB132PS Y, Y, K, Y","turbo0","1216021111","0","0"
"avx512f","VFMSUB132PS Z, Z, K, Z","turbo2","566953","31788","1204302593"
"avx512f","VFMSUB132PS mem, X, K, X","turbo0","1311195875","0","0"
"avx512f","VFMSUB132PS mem, Y, K, Y","turbo0","1312248523","0","0"
"avx512f","VFMSUB132PS mem, Z, K, Z","turbo1","511069","1221676636","0"
"avx512f","VFMSUB132SD X, X, K, X","turbo0","1154038617","0","0"
"avx512f","VFMSUB132SD mem, X, K, X","turbo0","1322620544","0","0"
"avx512f","VFMSUB132SS X, X, K, X","turbo0","1153710037","0","0"
"avx512f","VFMSUB132SS mem, X, K, X","turbo0","1310792798","0","0"
"avx512f","VFMSUB213PD X, X, K, X","turbo0","1215569355","0","0"
"avx512f","VFMSUB213PD Y, Y, K, Y","turbo0","1215485675","0","0"
"avx512f","VFMSUB213PD Z, Z, K, Z","turbo2","567568","29796","1116763890"
"avx512f","VFMSUB213PD mem, X, K, X","turbo0","1310938309","0","0"
"avx512f","VFMSUB213PD mem, Y, K, Y","turbo0","1312168910","0","0"
"avx512f","VFMSUB213PD mem, Z, K, Z","turbo1","563658","1221566936","0"
"avx512f","VFMSUB213PS X, X, K, X","turbo0","1215674418","0","0"
"avx512f","VFMSUB213PS Y, Y, K, Y","turbo0","1215565499","0","0"
"avx512f","VFMSUB213PS Z, Z, K, Z","turbo2","587209","52875","1145973750"
"avx512f","VFMSUB213PS mem, X, K, X","turbo0","1311398305","0","0"
"avx512f","VFMSUB213PS mem, Y, K, Y","turbo0","1312474778","0","0"
"avx512f","VFMSUB213PS mem, Z, K, Z","turbo1","590129","1221817865","0"
"avx512f","VFMSUB213SD X, X, K, X","turbo0","1180846517","0","0"
"avx512f","VFMSUB213SD mem, X, K, X","turbo0","1311616167","0","0"
"avx512f","VFMSUB213SS X, X, K, X","turbo0","1153287491","0","0"
"avx512f","VFMSUB213SS mem, X, K, X","turbo0","1311673893","0","0"
"avx512f","VFMSUB231PD X, X, K, X","turbo0","1215420963","0","0"
"avx512f","VFMSUB231PD Y, Y, K, Y","turbo0","1215665595","0","0"
"avx512f","VFMSUB231PD Z, Z, K, Z","turbo2","559941","24384","1147322822"
"avx512f","VFMSUB231PD mem, X, K, X","turbo0","1311027989","0","0"
"avx512f","VFMSUB231PD mem, Y, K, Y","turbo0","1312687104","0","0"
"avx512f","VFMSUB231PD mem, Z, K, Z","turbo1","570880","1221419793","0"
"avx512f","VFMSUB231PS X, X, K, X","turbo0","1225322218","0","0"
"avx512f","VFMSUB231PS Y, Y, K, Y","turbo0","1215358665","0","0"
"avx512f","VFMSUB231PS Z, Z, K, Z","turbo2","547793","34368","1117185774"
"avx512f","VFMSUB231PS mem, X, K, X","turbo0","1311318503","0","0"
"avx512f","VFMSUB231PS mem, Y, K, Y","turbo0","1334930301","0","0"
"avx512f","VFMSUB231PS mem, Z, K, Z","turbo1","586503","1220695443","0"
"avx512f","VFMSUB231SD X, X, K, X","turbo0","1185669494","0","0"
"avx512f","VFMSUB231SD mem, X, K, X","turbo0","1372141253","0","0"
"avx512f","VFMSUB231SS X, X, K, X","turbo0","1187556937","0","0"
"avx512f","VFMSUB231SS mem, X, K, X","turbo0","1311967726","0","0"
"avx512f","VFMSUBADD132PD X, X, K, X","turbo0","1214936551","0","0"
"avx512f","VFMSUBADD132PD Y, Y, K, Y","turbo0","1215530738","0","0"
"avx512f","VFMSUBADD132PD Z, Z, K, Z","turbo2","598248","61956","1127986793"
"avx512f","VFMSUBADD132PD mem, X, K, X","turbo0","1311764464","0","0"
"avx512f","VFMSUBADD132PD mem, Y, K, Y","turbo0","1314511473","0","0"
"avx512f","VFMSUBADD132PD mem, Z, K, Z","turbo1","568261","1221262611","0"
"avx512f","VFMSUBADD132PS X, X, K, X","turbo0","1215496921","0","0"
"avx512f","VFMSUBADD132PS Y, Y, K, Y","turbo0","1215514456","0","0"
"avx512f","VFMSUBADD132PS Z, Z, K, Z","turbo2","579204","28752","1205550334"
"avx512f","VFMSUBADD132PS mem, X, K, X","turbo0","1310673360","0","0"
"avx512f","VFMSUBADD132PS mem, Y, K, Y","turbo0","1312634740","0","0"
"avx512f","VFMSUBADD132PS mem, Z, K, Z","turbo1","554747","1221629703","0"
"avx512f","VFMSUBADD213PD X, X, K, X","turbo0","1215179016","0","0"
"avx512f","VFMSUBADD213PD Y, Y, K, Y","turbo0","1214937563","0","0"
"avx512f","VFMSUBADD213PD Z, Z, K, Z","turbo2","573521","29655","1138076038"
"avx512f","VFMSUBADD213PD mem, X, K, X","turbo0","1310805851","0","0"
"avx512f","VFMSUBADD213PD mem, Y, K, Y","turbo0","1314162489","0","0"
"avx512f","VFMSUBADD213PD mem, Z, K, Z","turbo1","568469","1221716734","0"
"avx512f","VFMSUBADD213PS X, X, K, X","turbo0","1266574179","0","0"
"avx512f","VFMSUBADD213PS Y, Y, K, Y","turbo0","1215616494","0","0"
"avx512f","VFMSUBADD213PS Z, Z, K, Z","turbo2","539883","23544","1116669658"
"avx512f","VFMSUBADD213PS mem, X, K, X","turbo0","1312181928","0","0"
"avx512f","VFMSUBADD213PS mem, Y, K, Y","turbo0","1312442927","0","0"
"avx512f","VFMSUBADD213PS mem, Z, K, Z","turbo1","531651","1222923714","0"
"avx512f","VFMSUBADD231PD X, X, K, X","turbo0","1215350616","0","0"
"avx512f","VFMSUBADD231PD Y, Y, K, Y","turbo0","1267003322","0","0"
"avx512f","VFMSUBADD231PD Z, Z, K, Z","turbo2","552729","26952","1150738439"
"avx512f","VFMSUBADD231PD mem, X, K, X","turbo0","1310563408","0","0"
"avx512f","VFMSUBADD231PD mem, Y, K, Y","turbo0","1311772273","0","0"
"avx512f","VFMSUBADD231PD mem, Z, K, Z","turbo1","567208","1223214325","0"
"avx512f","VFMSUBADD231PS X, X, K, X","turbo0","1215486487","0","0"
"avx512f","VFMSUBADD231PS Y, Y, K, Y","turbo0","1216023923","0","0"
"avx512f","VFMSUBADD231PS Z, Z, K, Z","turbo2","556099","47732","1126641927"
"avx512f","VFMSUBADD231PS mem, X, K, X","turbo0","1311406412","0","0"
"avx512f","VFMSUBADD231PS mem, Y, K, Y","turbo0","1313410311","0","0"
"avx512f","VFMSUBADD231PS mem, Z, K, Z","turbo1","573171","1232607455","0"
"avx512f","VFNMADD132PD X, X, K, X","turbo0","1215048473","0","0"
"avx512f","VFNMADD132PD Y, Y, K, Y","turbo0","1215590533","0","0"
"avx512f","VFNMADD132PD Z, Z, K, Z","turbo1","625966","1169840742","0"
"avx512f","VFNMADD132PD mem, X, K, X","turbo0","1311312965","0","0"
"avx512f","VFNMADD132PD mem, Y, K, Y","turbo0","1311989930","0","0"
"avx512f","VFNMADD132PD mem, Z, K, Z","turbo1","573022","1221493371","0"
"avx512f","VFNMADD132PS X, X, K, X","turbo0","1215434638","0","0"
"avx512f","VFNMADD132PS Y, Y, K, Y","turbo0","1216165177","0","0"
"avx512f","VFNMADD132PS Z, Z, K, Z","turbo2","569733","22116","1135071387"
"avx512f","VFNMADD132PS mem, X, K, X","turbo0","1311215736","0","0"
"avx512f","VFNMADD132PS mem, Y, K, Y","turbo0","1312271694","0","0"
"avx512f","VFNMADD132PS mem, Z, K, Z","turbo1","559194","1247335726","0"
"avx512f","VFNMADD132SD X, X, K, X","turbo0","1155114748","0","0"
"avx512f","VFNMADD132SD mem, X, K, X","turbo0","1311091536","0","0"
"avx512f","VFNMADD132SS X, X, K, X","turbo0","1187875832","0","0"
"avx512f","VFNMADD132SS mem, X, K, X","turbo0","1311892147","0","0"
"avx512f","VFNMADD213PD X, X, K, X","turbo0","1215020014","0","0"
"avx512f","VFNMADD213PD Y, Y, K, Y","turbo0","1216053922","0","0"
"avx512f","VFNMADD213PD Z, Z, K, Z","turbo1","569093","1184127695","0"
"avx512f","VFNMADD213PD mem, X, K, X","turbo0","1312326828","0","0"
"avx512f","VFNMADD213PD mem, Y, K, Y","turbo0","1312752385","0","0"
"avx512f","VFNMADD213PD mem, Z, K, Z","turbo1","605662","1221957211","0"
"avx512f","VFNMADD213PS X, X, K, X","turbo0","1217342413","0","0"
"avx512f","VFNMADD213PS Y, Y, K, Y","turbo0","1216181424","0","0"
"avx512f","VFNMADD213PS Z, Z, K, Z","turbo2","579930","33816","1121103912"
"avx512f","VFNMADD213PS mem, X, K, X","turbo0","1311549894","0","0"
"avx512f","VFNMADD213PS mem, Y, K, Y","turbo0","1374125397","0","0"
"avx512f","VFNMADD213PS mem, Z, K, Z","turbo1","568813","1221765554","0"
"avx512f","VFNMADD213SD X, X, K, X","turbo0","1155465830","0","0"
"avx512f","VFNMADD213SD mem, X, K, X","turbo0","1325747934","0","0"
"avx512f","VFNMADD213SS X, X, K, X","turbo0","1183060686","0","0"
"avx512f","VFNMADD213SS mem, X, K, X","turbo0","1310917931","0","0"
"avx512f","VFNMADD231PD X, X, K, X","turbo0","1214943666","0","0"
"avx512f","VFNMADD231PD Y, Y, K, Y","turbo0","1215657071","0","0"
"avx512f","VFNMADD231PD Z, Z, K, Z","turbo2","624338","68244","1116713389"
"avx512f","VFNMADD231PD mem, X, K, X","turbo0","1312159288","0","0"
"avx512f","VFNMADD231PD mem, Y, K, Y","turbo0","1312492293","0","0"
"avx512f","VFNMADD231PD mem, Z, K, Z","turbo1","591499","1222250007","0"
"avx512f","VFNMADD231PS X, X, K, X","turbo0","1214982351","0","0"
"avx512f","VFNMADD231PS Y, Y, K, Y","turbo0","1215051601","0","0"
"avx512f","VFNMADD231PS Z, Z, K, Z","turbo2","587757","49800","1203452579"
"avx512f","VFNMADD231PS mem, X, K, X","turbo0","1311403100","0","0"
"avx512f","VFNMADD231PS mem, Y, K, Y","turbo0","1311836866","0","0"
"avx512f","VFNMADD231PS mem, Z, K, Z","turbo1","566570","1221412966","0"
"avx512f","VFNMADD231SD X, X, K, X","turbo0","1153631935","0","0"
"avx512f","VFNMADD231SD mem, X, K, X","turbo0","1311292917","0","0"
"avx512f","VFNMADD231SS X, X, K, X","turbo0","1185431754","0","0"
"avx512f","VFNMADD231SS mem, X, K, X","turbo0","1310945486","0","0"
"avx512f","VFNMSUB132PD X, X, K, X","turbo0","1215112448","0","0"
"avx512f","VFNMSUB132PD Y, Y, K, Y","turbo0","1214604855","0","0"
"avx512f","VFNMSUB132PD Z, Z, K, Z","turbo2","639524","56004","1116484566"
"avx512f","VFNMSUB132PD mem, X, K, X","turbo0","1311613166","0","0"
"avx512f","VFNMSUB132PD mem, Y, K, Y","turbo0","1312782565","0","0"
"avx512f","VFNMSUB132PD mem, Z, K, Z","turbo1","567377","1221730193","0"
"avx512f","VFNMSUB132PS X, X, K, X","turbo0","1215358294","0","0"
"avx512f","VFNMSUB132PS Y, Y, K, Y","turbo0","1215838604","0","0"
"avx512f","VFNMSUB132PS Z, Z, K, Z","turbo2","589305","55728","1145587443"
"avx512f","VFNMSUB132PS mem, X, K, X","turbo0","1310519107","0","0"
"avx512f","VFNMSUB132PS mem, Y, K, Y","turbo0","1310972510","0","0"
"avx512f","VFNMSUB132PS mem, Z, K, Z","turbo1","582872","1221279578","0"
"avx512f","VFNMSUB132SD X, X, K, X","turbo0","1289786007","0","0"
"avx512f","VFNMSUB132SD mem, X, K, X","turbo0","1310751209","0","0"
